Total_Stops,Price,Dep_time,Arrival_time,Duration,Day_of_week,Month_sin,Month_cos,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi
1,8738,730,1025,295,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,7165,315,410,1535,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6412,970,1350,380,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,1135,1320,185,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,11087,1235,915,1120,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3543,585,720,135,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,12471,990,280,730,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10262,540,265,1165,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4441,800,970,170,0,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12537,425,930,505,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10091,1345,460,555,6,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6961,1265,1435,170,0,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5013,335,530,195,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,6934,310,480,170,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10877,400,1140,740,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,915,1090,175,3,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7048,960,95,575,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4878,1020,1175,155,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,10844,845,1415,570,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15129,1385,265,1760,5,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,30,205,175,6,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,5583,365,680,315,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,425,970,545,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,7677,510,1155,645,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6842,310,605,295,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4995,525,615,90,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9555,430,1130,700,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0,4077,90,255,165,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7229,915,1090,175,6,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,12192,540,1140,600,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5911,600,765,165,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8372,540,1155,615,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4995,430,515,85,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14323,600,1155,555,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,330,265,1375,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13591,865,1155,1730,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3943,1410,140,170,5,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1965,345,435,90,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4995,620,710,90,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,14641,1010,1110,1540,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4460,1245,1400,155,4,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,10191,780,1155,375,5,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13843,135,1185,1050,5,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6349,1310,215,345,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4409,620,775,155,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,17024,1095,1185,1530,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13727,425,1260,835,5,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8855,1105,1280,175,4,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,12524,525,1140,615,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,13555,700,1220,520,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,10844,390,720,330,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13587,540,1260,720,6,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3543,585,720,135,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,4842,425,560,135,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,3943,1410,140,170,2,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10577,1155,265,550,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6979,635,1260,625,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,11982,1065,1205,140,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,5264,525,795,270,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,8001,360,550,190,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2,10651,1185,1155,1410,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,990,1190,1640,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6601,585,1340,755,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6587,1140,1155,1455,3,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3173,790,870,80,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,5228,600,765,165,3,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5769,430,610,180,4,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,14714,480,1140,660,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,13014,330,1140,810,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3359,1330,60,170,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,6722,1255,1430,175,6,1.0,6.123233995736766e-17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4462,575,740,165,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6171,295,970,675,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12303,350,1225,875,1,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7695,700,95,835,3,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,5684,685,90,845,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8366,1010,475,905,2,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,19630,700,835,135,4,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,13502,845,305,900,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,1270,605,775,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6513,430,970,540,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9929,420,1155,735,5,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18275,1070,90,460,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,4487,365,565,1640,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,2754,1280,1365,85,4,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,2575,380,460,80,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,8224,955,1285,330,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,8991,1230,495,705,5,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5000,335,530,195,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,8529,1135,1190,1495,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14042,365,565,1640,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4030,670,845,175,4,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10844,1135,720,1025,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4804,1285,5,160,0,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,7308,1050,90,480,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,1015,1195,180,6,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,540,755,1655,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,1255,265,450,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,12778,1045,980,1375,1,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14871,285,800,515,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8708,800,1155,1795,3,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10844,1200,1095,1335,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4129,345,425,80,2,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,4804,1285,5,160,5,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,500,680,180,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,7832,420,1150,730,3,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,3859,570,725,155,0,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,9001,450,1155,705,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4878,1020,1175,155,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,2754,155,245,90,4,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,4668,420,580,160,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,5216,620,775,155,6,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,10368,330,265,1375,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,8146,400,1280,880,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12242,780,265,925,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9134,480,915,435,4,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,10939,795,565,1210,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11753,655,460,1245,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4174,1030,1180,150,2,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,10844,1200,1190,1430,1,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14714,960,1140,1620,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9899,390,720,330,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,14871,550,1260,710,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7295,800,935,135,2,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,13465,1125,1155,1470,3,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3543,1065,1205,140,1,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,7198,1140,90,390,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10262,480,265,1225,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4148,920,1075,155,4,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,8016,915,1090,175,3,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,1370,265,335,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,3841,895,1045,150,5,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,11507,585,30,885,1,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14781,505,1245,740,2,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,1050,1140,1530,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,12898,1370,265,335,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,15353,450,1155,705,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7303,1105,1280,175,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6197,905,1245,340,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,8996,550,795,245,6,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,6528,860,1340,480,3,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4239,1255,1420,165,1,0.8660254037844387,-0.4999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4148,1225,1385,160,1,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,3971,1270,5,175,4,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,5192,455,1410,955,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,9483,805,755,1390,1,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,18804,700,1140,440,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,5201,310,480,170,1,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,16079,690,1140,450,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7229,1190,1370,180,5,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6795,1065,90,465,0,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,10953,575,655,1520,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,15965,905,90,625,0,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,9968,775,1155,1820,1,0.8660254037844387,-0.4999999999999998,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,1335,50,155,3,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,16079,600,1140,540,0,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11507,1285,755,910,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,11542,565,825,1700,6,1.2246467991473532e-16,-1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,7229,1065,1245,180,2,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4544,360,525,165,5,0.8660254037844387,-0.4999999999999998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,6496,310,605,295,2,0.49999999999999994,-0.8660254037844387,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4804,1285,5,160,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,13439,665,555,1330,4,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6540,1095,265,610,2,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4591,1410,140,170,5,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,4437,975,1235,260,0,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,6151,1210,430,660,3,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7754,1065,1245,180,4,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,10262,840,755,1355,0,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,8016,1135,1320,185,6,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,4781,415,575,160,6,1.0,6.123233995736766e-17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,4668,690,860,170,3,1.2246467991473532e-16,-1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,14594,710,535,1265,2,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14231,1015,285,710,6,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,8425,315,410,1535,2,0.49999999999999994,-0.8660254037844387,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,9646,425,1350,925,2,1.2246467991473532e-16,-1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,7295,880,1025,145,6,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,5162,410,630,220,1,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,6860,1105,1280,175,5,1.0,6.123233995736766e-17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6216,360,550,190,0,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1,5192,455,1165,710,4,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,4823,1200,1370,170,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3919,570,740,170,2,0.8660254037844387,-0.4999999999999998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,2754,1145,1235,90,0,1.2246467991473532e-16,-1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1,9315,450,1140,690,3,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,11667,600,1130,530,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1,6224,505,280,1215,2,1.2246467991473532e-16,-1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,13349,565,335,1210,6,1.0,6.123233995736766e-17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,11087,1015,540,965,0,1.0,6.123233995736766e-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,15603,780,95,755,2,1.0,6.123233995736766e-17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2,15129,1170,755,1025,3,0.49999999999999994,-0.8660254037844387,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4823,1015,1195,180,1,0.8660254037844387,-0.4999999999999998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,8452,430,1360,930,2,0.49999999999999994,-0.8660254037844387,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
